ccode,iso,year,govvote,oppvote,frac,partycount,right,left,extr,protests,protestsdev,demosdev,riotsdev,strikesdev,rgdp,gdppeak,crisisJST,pk_fin,pk_norm,pk_dis,cpi,govcris,turnover,vetopl,dict,election,election_year
2,AUT,1920,77.800003,22.199997,0.61870003,3,17.299999,0.89999998,18.199999,0,0.691284846,0.062336591,0.476608981,0.323028805,10.64000034,0,0,0,0,0,,0,1,,0,1,1920
2,AUT,1921,77.800003,22.199997,0.61870003,3,17.299999,0.89999998,18.199999,2,0.913765671,0.136232587,0.514927202,0.545448726,11.69999981,0,0,0,0,0,,0,1,,0,0,1920
2,AUT,1922,77.800003,22.199997,0.61870003,3,17.299999,0.89999998,18.199999,4,1.087528691,0.203343531,0.547293206,0.688429864,12.71000004,1,0,0,1,0,,2,1,,0,0,1920
2,AUT,1923,54.799999,45.200001,0.58929998,4,10.8,0.69999999,11.5,2,1.162487675,0.233492753,0.561117363,0.710042274,12.53999996,0,0,0,0,0,67.56756592,0,0,,0,1,1923
2,AUT,1924,54.799999,45.200001,0.58929998,4,10.8,0.69999999,11.5,2,1.172061875,0.274872171,0.567146678,0.633985206,13.97000027,0,1,0,0,0,79.27928162,1,1,,0,0,1923
2,AUT,1925,54.799999,45.200001,0.58929998,4,10.8,0.69999999,11.5,3,1.139450483,0.338314861,0.597252929,0.481254692,14.88000011,0,0,0,0,0,86.48648834,2,0,,0,0,1923
2,AUT,1926,54.799999,45.200001,0.58929998,4,10.8,0.69999999,11.5,1,1.076100763,0.390674351,0.592564425,0.347187102,15.06999969,0,0,0,0,0,92.79279327,3,1,,0,0,1923
2,AUT,1927,48.200001,51.799999,0.60290003,3,6.3000002,0.40000001,6.7000003,3,1.032954996,0.455577341,0.574426975,0.250118055,15.48999977,0,0,0,0,0,95.49549866,0,0,,0,1,1927
2,AUT,1928,48.200001,51.799999,0.60290003,3,6.3000002,0.40000001,6.7000003,1,0.999682894,0.494142635,0.580279629,0.152833233,16.15999985,0,0,0,0,0,97.29729462,0,0,,0,0,1927
2,AUT,1929,48.200001,51.799999,0.60290003,3,6.3000002,0.40000001,6.7000003,2,1.022488467,0.505500211,0.66655667,0.08900298,16.35000038,1,1,1,0,0,100,4,1,,0,0,1927
2,AUT,1930,35.700001,64.300003,0.634,4,15.8,0.60000002,16.4,1,1.098530009,0.520620776,0.796847643,0.06784432,15.84000015,0,0,0,0,0,100,1,1,,0,1,1930
2,AUT,1931,35.700001,64.300003,0.634,4,15.8,0.60000002,16.4,4,1.237145631,0.60049855,0.938996572,0.084333804,14.52000046,0,0,0,0,0,95.5,1,1,,0,0,1930
2,AUT,1932,35.700001,64.300003,0.634,4,15.8,0.60000002,16.4,1,1.38281219,0.722828432,1.044255409,0.122592888,12.97999954,0,0,0,0,0,97.30000305,1,1,,0,0,1930
2,AUT,1933,,,,,15.8,0.60000002,16.4,5,1.539573315,0.880129101,1.135443751,0.153249622,12.51000023,0,0,0,0,0,94.80000305,1,0,,1,0,1930
2,AUT,1934,,,,,15.8,0.60000002,16.4,10,1.601126233,0.949266685,1.179203881,0.127317192,12.57999992,0,0,0,0,0,94.5,1,1,,1,0,1930
2,AUT,1935,,,,,15.8,0.60000002,16.4,3,1.501517958,0.842064627,1.136285051,0.082192397,12.84000015,0,0,0,0,0,94.40000153,0,0,,1,0,1930
2,AUT,1936,,,,,15.8,0.60000002,16.4,3,1.302278561,0.629809316,1.036273959,0.034901282,13.22000027,0,0,0,0,0,94.40000153,0,0,,1,0,1930
2,AUT,1937,,,,,15.8,0.60000002,16.4,1,1.046502339,0.359960349,0.90272967,-0.010680891,13.93000031,0,0,0,0,0,94.30000305,0,0,,1,0,1930
2,AUT,1938,,,,,15.8,0.60000002,16.4,,,,,,15.72000027,0,0,0,0,0,,,1,,1,0,1930
2,AUT,1939,,,,,,,,,,,,,18.04999924,1,0,0,1,0,,,0,,0,0,1930
2,AUT,1940,,,,,,,,,,,,,17.43000031,0,0,0,0,0,,,0,,0,0,1930
2,AUT,1941,,,,,,,,,,,,,18.59000015,1,0,0,1,0,,,0,,0,0,1930
2,AUT,1942,,,,,,,,,,,,,17.54999924,0,0,0,0,0,,,0,,0,0,1930
2,AUT,1943,,,,,,,,,,,,,17.90999985,1,0,0,1,0,,,0,,0,0,1930
2,AUT,1944,,,,,,,,,,,,,16.78000069,0,0,0,0,0,,,0,,0,0,1930
2,AUT,1945,99.800003,0.19999695,0.52505541,3,0,5.4000001,5.4000001,,,,,,7.679999828,0,0,0,0,0,,,1,,0,1,1945
2,AUT,1946,99.800003,0.19999695,0.52505541,3,0,5.4000001,5.4000001,,,,,,8.579999924,0,0,0,0,0,,,0,,0,0,1945
2,AUT,1947,99.800003,0.19999695,0.52505541,3,0,5.4000001,5.4000001,,,,,,9.5,0,0,0,0,0,,,0,,0,0,1945
2,AUT,1948,99.800003,0.19999695,0.52505541,3,0,5.4000001,5.4000001,,,,,,12.07999992,0,0,0,0,0,,,0,,0,0,1945
2,AUT,1949,82.699997,17.300003,0.61615556,4,11.7,5.0999999,16.799999,,,,,,14.38000011,0,0,0,0,0,,,0,,0,1,1949
2,AUT,1950,82.699997,17.300003,0.61615556,4,11.7,5.0999999,16.799999,,,,,,16.18000031,0,0,0,0,0,,,0,4.1166668,0,0,1949
2,AUT,1951,82.699997,17.300003,0.61615556,4,11.7,5.0999999,16.799999,,,,,,17.29000092,0,0,0,0,0,,,0,4.1166668,0,0,1949
2,AUT,1952,82.699997,17.300003,0.61615556,4,11.7,5.0999999,16.799999,,,,,,17.31999969,0,0,0,0,0,,,0,4.1166668,0,0,1949
2,AUT,1953,83.400002,16.599998,0.59619999,4,10.9,5.3000002,16.200001,,,,,,18.06999969,0,0,0,0,0,,,1,4.1166668,0,1,1953
2,AUT,1954,83.400002,16.599998,0.59619999,4,10.9,5.3000002,16.200001,,,,,,19.88999939,0,0,0,0,0,,,0,4.1166668,0,0,1953
2,AUT,1955,83.400002,16.599998,0.59619999,4,10.9,5.3000002,16.200001,,,,,,22.14999962,0,0,0,0,0,,,0,4.1166668,0,0,1953
2,AUT,1956,89,11,0.55019999,4,6.5,4.4000001,10.9,,,,,,23.5,0,0,0,0,0,,,0,4.1166668,0,1,1956
2,AUT,1957,89,11,0.55019999,4,6.5,4.4000001,10.9,,,,,,24.82999992,0,0,0,0,0,,,0,4.1166668,0,0,1956
2,AUT,1958,89,11,0.55019999,4,6.5,4.4000001,10.9,,,,,,25.67000008,0,0,0,0,0,,,0,4.1166668,0,0,1956
2,AUT,1959,89,11,0.5449,3,7.6999998,3.3,11,,,,,,26.37999916,0,0,0,0,0,,,0,4.1166668,0,1,1959
2,AUT,1960,89,11,0.5449,3,7.6999998,3.3,11,1,0.651475021,0.237726369,0.41375516,-6.51E-06,28.53000069,0,0,0,0,0,17.78730583,1,0,4.1166668,0,0,1959
2,AUT,1961,89,11,0.5449,3,7.6999998,3.3,11,1,0.449272902,0.21147091,0.237727982,7.40107E-05,29.95000076,0,0,0,0,0,18.41737938,0,1,4.1166668,0,0,1959
2,AUT,1962,89.400002,10.599998,0.53219998,3,7,3,10,0,0.253738329,0.147179231,0.106403527,0.000155571,30.55999947,0,0,0,0,0,19.22438812,0,0,4.1166668,0,1,1962
2,AUT,1963,89.400002,10.599998,0.53219998,3,7,3,10,0,0.110558733,0.083883318,0.026448042,0.000227372,31.64999962,0,0,0,0,0,19.74513245,1,0,4.1166668,0,0,1962
2,AUT,1964,89.400002,10.599998,0.53219998,3,7,3,10,0,0.024823411,0.037066478,-0.012496791,0.000253721,33.38999939,0,0,0,0,0,20.50898743,1,1,4.1166668,0,0,1962
2,AUT,1965,89.400002,10.599998,0.53219998,3,7,3,10,0,-0.016067735,0.008790688,-0.025020977,0.000162549,34.36999893,0,0,0,0,0,21.52026749,0,0,4.1166668,0,0,1962
2,AUT,1966,48.400002,51.599998,0.53219998,3,8.6999998,0,8.6999998,0,-0.028686551,-0.004812713,-0.023715033,-0.000158812,36.06000137,0,0,0,0,0,21.99497986,0,0,1.235,0,1,1966
2,AUT,1967,48.400002,51.599998,0.53219998,3,8.6999998,0,8.6999998,0,-0.027034044,-0.009018893,-0.017166121,-0.000849036,37,0,0,0,0,0,22.86927986,0,0,0,0,0,1966
2,AUT,1968,48.400002,51.599998,0.53219998,3,8.6999998,0,8.6999998,0,-0.020521374,-0.008332989,-0.010166999,-0.002021388,38.52999878,0,0,0,0,0,23.50346756,0,0,0,0,0,1966
2,AUT,1969,48.400002,51.599998,0.53219998,3,8.6999998,0,8.6999998,0,-0.014234253,-0.005817114,-0.004763842,-0.003653287,40.83000183,0,0,0,0,0,24.2274704,0,0,0,0,0,1966
2,AUT,1970,48.400002,51.599998,0.52890003,3,5.5,1,6.5,0,-0.009974973,-0.003200103,-0.001376109,-0.005398729,43.50999832,0,0,0,0,0,25.28689384,1,1,0,0,1,1970
2,AUT,1971,50,50,0.54759997,3,5.5,1.4,6.9000001,0,-0.007268346,-0.001280051,0.000338958,-0.006327187,45.52999878,0,0,0,0,0,26.47645569,0,0,0,0,1,1971
2,AUT,1972,50,50,0.54759997,3,5.5,1.4,6.9000001,0,-0.004043188,-0.000343039,0.000944293,-0.004644334,48.06000137,0,0,0,0,0,28.16090584,0,0,0,0,0,1971
2,AUT,1973,50,50,0.54759997,3,5.5,1.4,6.9000001,0,0.00293462,-0.000470338,0.000948599,0.002456505,50.13000107,0,0,0,0,0,30.27975464,0,0,0,0,0,1971
2,AUT,1974,50,50,0.54759997,3,5.5,1.4,6.9000001,0,0.017546107,-0.001688334,0.00070949,0.018525099,52.02999878,1,0,0,1,0,33.16292953,0,0,0,0,0,1971
2,AUT,1975,50.400002,49.599998,0.54759997,3,5.4000001,1.2,6.6000004,0,0.043202765,-0.00394816,0.000432805,0.046718177,51.90000153,0,0,0,0,0,35.96362305,0,0,0,0,1,1975
2,AUT,1976,50.400002,49.599998,0.54759997,3,5.4000001,1.2,6.6000004,0,0.080508706,-0.006930812,0.000210864,0.08722845,54.29999924,0,0,0,0,0,38.59568787,0,0,0,0,0,1975
2,AUT,1977,50.400002,49.599998,0.54759997,3,5.4000001,1.2,6.6000004,0,0.1231556,-0.009685583,6.67401E-05,0.132773725,56.86000061,1,0,0,1,0,40.70880508,0,0,0,0,0,1975
2,AUT,1978,50.400002,49.599998,0.54759997,3,5.4000001,1.2,6.6000004,1,0.151953726,-0.010152837,-1.02348E-05,0.162115251,56.83000183,0,0,0,0,0,42.16579056,0,0,0,0,0,1975
2,AUT,1979,51,49,0.55000001,3,6.0999999,1,7.0999999,0,0.128008464,-0.004723242,-4.14053E-05,0.132770486,59.95999908,0,0,0,0,0,43.72891617,0,0,0,0,1,1979
2,AUT,1980,51,49,0.55000001,3,6.0999999,1,7.0999999,0,0.099016151,0.011836986,-4.64787E-05,0.087221995,61.00999832,1,0,0,1,0,46.49494171,1,0,0,0,0,1979
2,AUT,1981,51,49,0.55000001,3,6.0999999,1,7.0999999,0,0.092191766,0.045517349,-3.85377E-05,0.046709065,60.81999969,0,0,0,0,0,49.65978622,0,0,0,0,0,1979
2,AUT,1982,51,49,0.55000001,3,6.0999999,1,7.0999999,0,0.118907706,0.100413435,-2.32284E-05,0.018515465,61.93000031,0,0,0,0,0,52.36148453,0,0,0,0,0,1979
2,AUT,1983,52.599998,47.400002,0.55790001,3,5,0,5,0,0.175785685,0.173338051,-3.08E-08,0.002451512,64.01000214,1,0,0,1,0,54.10794067,0,1,3.1083333,0,1,1983
2,AUT,1984,52.599998,47.400002,0.55790001,3,5,0,5,1,0.240422183,0.245037859,3.52917E-05,-0.00463495,64,0,0,0,0,0,57.17308044,0,0,5.1599998,0,0,1983
2,AUT,1985,52.599998,47.400002,0.55790001,3,5,0,5,0,0.262287972,0.26852543,8.69807E-05,-0.006288319,65.61000061,0,0,0,0,0,58.99672699,0,0,5.1599998,0,0,1983
2,AUT,1986,84.400002,15.599998,0.62029999,4,9.3999996,0.69999999,10.099999,1,0.263289824,0.268510828,0.000153631,-0.005311403,66.97000122,0,0,0,0,0,60.00021744,0,1,5.1599998,0,1,1986
2,AUT,1987,84.400002,15.599998,0.62029999,4,9.3999996,0.69999999,10.099999,0,0.223368433,0.226740047,0.00021992,-0.003500876,67.93000031,0,0,0,0,0,60.84021759,0,0,4.1716666,0,0,1986
2,AUT,1988,84.400002,15.599998,0.62029999,4,9.3999996,0.69999999,10.099999,0,0.191241674,0.192900899,0.000245945,-0.00180359,70.08999634,0,0,0,0,0,62.01522446,1,0,4.1166668,0,0,1986
2,AUT,1989,84.400002,15.599998,0.62029999,4,9.3999996,0.69999999,10.099999,0,0.179888469,0.180402789,0.000156616,-0.000606256,72.23000336,0,0,0,0,0,63.60522842,0,0,4.1166668,0,0,1986
2,AUT,1990,74.900002,25.099998,0.66170001,4,16.6,0,16.6,1,0.171689074,0.171790976,-0.000162508,-7.01E-06,74.80000305,0,0,0,0,0,65.68023682,0,0,4.1166668,0,1,1990
2,AUT,1991,74.900002,25.099998,0.66170001,4,16.6,0,16.6,0,0.120241591,0.120746276,-0.000850929,-6.99E-06,76.63999939,0,0,0,0,0,67.87024689,0,0,4.1166668,0,0,1990
2,AUT,1992,74.900002,25.099998,0.66170001,4,16.6,0,16.6,0,0.062577418,0.064366493,-0.002022143,-0.000606204,78.61000061,1,0,0,1,0,70.60525513,0,0,4.1166668,0,0,1990
2,AUT,1993,74.900002,25.099998,0.66170001,4,16.6,0,16.6,0,0.016489298,0.020430032,-0.003653502,-0.001803554,77.38999939,0,0,0,0,0,73.16526031,0,0,4.1166668,0,0,1990
2,AUT,1994,62.599998,37.400002,0.73180002,5,22.5,0,22.5,0,-0.010242411,-0.003583343,-0.005398812,-0.003500941,79.44999695,0,0,0,0,0,75.33026886,0,0,4.1166668,0,1,1994
2,AUT,1995,66.400002,33.599998,0.71240002,5,21.9,0,21.9,0,-0.012475641,-0.003462674,-0.006327321,-0.005311701,80.72000122,0,0,0,0,0,77.02527618,0,0,4.1166668,0,1,1995
2,AUT,1996,66.400002,33.599998,0.71240002,5,21.9,0,21.9,0,0.016570464,0.025576333,-0.004644464,-0.006289018,82.72000122,0,0,0,0,0,78.44528198,0,0,4.1166668,0,0,1995
2,AUT,1997,66.400002,33.599998,0.71240002,5,21.9,0,21.9,0,0.085672861,0.088871999,0.002456691,-0.004636203,84.18000031,0,0,0,0,0,79.47159576,0,1,4.1166668,0,0,1995
2,AUT,1998,66.400002,33.599998,0.71240002,5,21.9,0,21.9,0,0.200957234,0.187670432,0.018526194,0.002449675,87.05000305,0,0,0,0,0,80.20375061,0,0,4.1166668,0,0,1995
2,AUT,1999,60.099998,39.900002,0.70649999,4,26.9,0,26.9,0,0.354841608,0.308998223,0.046721024,0.018513338,89.73000336,0,0,0,0,0,80.6548233,0,0,4.1166668,0,1,1999
2,AUT,2000,60.099998,39.900002,0.70649999,4,26.9,0,26.9,3,0.507590853,0.409854688,0.087233967,0.046707563,92.63999939,0,0,0,0,0,82.58665466,0,1,3.0699987,0,0,1999
2,AUT,2001,60.099998,39.900002,0.70649999,4,26.9,0,26.9,0,0.562695178,0.397799433,0.132782446,0.087222989,93.04000092,0,0,0,0,0,84.78630066,0,0,3.0699987,0,0,1999
2,AUT,2002,52.299999,47.700001,0.65319997,4,10,0,10,2,0.564237356,0.336622409,0.16212645,0.132777049,93.47000122,0,0,0,0,0,86.3142395,3,0,3.0699987,0,1,2002
2,AUT,2003,52.299999,47.700001,0.65319997,4,10,0,10,1,0.466268933,0.22646566,0.132780776,0.162131495,94.38999939,0,0,0,0,0,87.48426056,0,0,3.0699987,0,0,2002
2,AUT,2004,52.299999,47.700001,0.65319997,4,10,0,10,0,0.308341445,0.12451519,0.087223539,0.132803753,96.02999878,0,0,0,0,0,89.28751373,0,0,3.0699987,0,0,2002
2,AUT,2005,52.299999,47.700001,0.65319997,4,10,0,10,0,0.166306949,0.051722502,0.046687929,0.087273757,97.06999969,0,0,0,0,0,91.34538269,0,,3.0699987,0,0,2002
2,AUT,2006,69.800003,30.199997,0.70410001,5,15.1,1,16.1,0,0.066682869,0.009116666,0.018451371,0.046772842,100,0,0,0,0,0,92.66954041,0,,,0,1,2006
2,AUT,2007,69.800003,30.199997,0.70410001,5,15.1,1,16.1,0,0.00937752,-0.010548848,0.00232122,0.018568542,102.8399963,0,0,0,0,0,94.6791687,0,,,0,0,2006
2,AUT,2008,55.299999,44.700001,0.76989132,5,28.200001,0,28.200001,0,-0.016370044,-0.015979238,-0.004847388,0.002444734,104.1999969,1,1,1,0,0,97.72397614,1,,,0,1,2008
2,AUT,2009,55.299999,44.700001,0.76989132,5,28.200001,0,28.200001,0,-0.022821171,-0.014191882,-0.006570712,-0.004785668,100.2699966,0,0,0,0,0,98.21876526,0,,,0,0,2008
2,AUT,2010,55.299999,44.700001,0.76989132,5,28.200001,0,28.200001,0,-0.019618003,-0.009647486,-0.00558943,-0.00670091,101.9599991,0,0,0,0,0,100,0,,,0,0,2008
2,AUT,2011,55.299999,44.700001,0.76989132,5,28.200001,0,28.200001,0,-0.012751294,-0.004536049,-0.003592903,-0.006113532,104.7300034,0,0,0,0,0,103.2669373,0,,,0,0,2008
2,AUT,2012,55.299999,44.700001,0.76989132,5,28.200001,0,28.200001,0,-0.005072918,0.000496024,-0.001376186,-0.004763925,105.1900024,1,0,0,1,0,105.7526751,0,,,0,0,2008
2,AUT,2013,40.200001,50.799999,0.78658497,6,24.040001,1,25.040001,,,,,,104.8052746,0,0,0,0,0,107.7528326,,,,0,1,2013
2,AUT,2014,40.200001,50.799999,0.78658497,6,24.040001,1,25.040001,,,,,,105.538635,0,0,0,0,0,109.3586382,,,,0,0,2013
3,BEL,1870,,,0.48699,2,,,,,,,,,9.685638428,1,1,1,0,0,101,,0,,0,1,1870
3,BEL,1871,,,0.48699,2,,,,,,,,,9.652781487,0,0,0,0,0,103,,1,,0,0,1870
3,BEL,1872,,,0.4946,2,,,,,,,,,10.16487598,1,0,0,1,0,107,,0,,0,1,1872
3,BEL,1873,,,0.4946,2,,,,,,,,,10.15185547,0,0,0,0,0,115,,0,,0,0,1872
3,BEL,1874,,,0.49531999,2,,,,,,,,,10.40483475,1,0,0,1,0,110,,0,,0,1,1874
3,BEL,1875,,,0.49531999,2,,,,,,,,,10.29963207,0,0,0,0,0,106,,0,,0,0,1874
3,BEL,1876,,,0.49675,2,,,,,,,,,10.34982395,0,0,0,0,0,112,,0,,0,1,1876
3,BEL,1877,,,0.49675,2,,,,,,,,,10.38567638,0,0,0,0,0,112,,0,,0,0,1876
3,BEL,1878,,,0.49586999,2,,,,,,,,,10.59554291,0,0,0,0,0,107,,1,,0,1,1878
3,BEL,1879,,,0.49586999,2,,,,,,,,,10.60521889,0,0,0,0,0,104,,0,,0,0,1878
3,BEL,1880,,,0.49265,2,,,,,,,,,11.04085922,0,0,0,0,0,99,,0,,0,1,1880
3,BEL,1881,,,0.49265,2,,,,,,,,,11.0585537,0,0,0,0,0,99,,0,,0,0,1880
3,BEL,1882,,,0.48949999,2,,,,,,,,,11.30054855,0,0,0,0,0,98,,0,,0,1,1882
3,BEL,1883,,,0.48949999,2,,,,,,,,,11.33145714,1,0,1,0,0,99,,0,,0,0,1882
3,BEL,1884,,,0.46965,2,,,,,,,,,11.30072784,0,0,0,0,0,92,,1,,0,1,1884
3,BEL,1885,,,0.46965,2,,,,,,,,,11.30695629,0,1,0,0,0,89,,0,,0,0,1884
3,BEL,1886,,,0.41168001,2,,,,,,,,,11.36307049,0,0,0,0,0,82,,0,,0,1,1886
3,BEL,1887,,,0.41168001,2,,,,,,,,,11.71377468,1,0,0,1,0,87,,0,,0,0,1886
3,BEL,1888,,,0.41168001,2,,,,,,,,,11.70358372,0,0,0,0,0,85,,0,,0,1,1888
3,BEL,1889,,,0.41168001,2,,,,,,,,,12.18071651,0,0,0,0,0,87,,0,,0,0,1888
3,BEL,1890,,,0.43436,2,,,,,,,,,12.35995674,1,0,0,1,0,90,,0,,0,1,1890
3,BEL,1891,,,0.43436,2,,,,,,,,,12.24121666,0,0,0,0,0,90,,0,,0,0,1890
3,BEL,1892,,,0.47784001,2,,,,,,,,,12.41087914,0,0,0,0,0,87,,0,,0,1,1892
3,BEL,1893,,,0.47784001,2,,,,,,,,,12.46063805,0,0,0,0,0,84,,0,,0,0,1892
3,BEL,1894,56.400002,49.799999,0.48061001,2,,,,,,,,,12.50733662,0,0,0,0,0,82,,1,,0,1,1894
3,BEL,1895,56.400002,49.799999,0.48061001,3,,,,,,,,,12.664855,0,0,0,0,0,80,,0,,0,0,1894
3,BEL,1896,49.700001,34.700001,0.42546999,3,,,,,,,,,12.81033516,0,0,0,0,0,77,,1,,0,1,1896
3,BEL,1897,49.700001,34.700001,0.42546999,3,,,,,,,,,12.93738079,0,0,0,0,0,78,,0,,0,0,1896
3,BEL,1898,38.5,39.900002,0.41819999,3,,,,,,,,,13.04057789,0,0,0,0,0,78,,0,,0,1,1898
3,BEL,1899,38.5,39.900002,0.41819999,3,,,,,,,,,13.19110107,0,0,0,0,0,79,,1,,0,0,1898
3,BEL,1900,48.5,51.5,0.59912002,3,,,,,,,,,13.46363544,1,0,0,1,0,89,,0,,0,1,1900
3,BEL,1901,48.5,51.5,0.59912002,4,,,,,,,,,13.42092991,0,0,0,0,0,91,,0,,0,0,1900
3,BEL,1902,56,42.599998,0.52705997,4,,,,,,,,,13.49424267,0,0,0,0,0,89,,0,,0,1,1902
3,BEL,1903,56,42.599998,0.52705997,4,,,,,,,,,13.61486912,0,0,0,0,0,89,,0,,0,0,1902
3,BEL,1904,43.5,56.700001,0.65082002,4,,,,,,,,,13.7920742,0,0,0,0,0,78,,0,,0,1,1904
3,BEL,1905,43.5,56.700001,0.65082002,4,,,,,,,,,14.01431751,0,0,0,0,0,80,,0,,0,0,1904
3,BEL,1906,54.299999,33,0.59073001,4,,,,,,,,,14.14518261,0,0,0,0,0,88,,0,,0,1,1906
3,BEL,1907,54.299999,33,0.59073001,4,,,,,,,,,14.19847107,0,0,0,0,0,90,,1,,0,0,1906
3,BEL,1908,43.099998,56.200001,0.66924,4,,,,,,,,,14.20047951,0,0,0,0,0,91,,1,,0,1,1908
3,BEL,1909,43.099998,56.200001,0.66924,4,,,,,,,,,14.34003258,0,0,0,0,0,90,,0,,0,0,1908
3,BEL,1910,53.099998,44.400002,0.60042,4,,,,,,,,,14.67658234,0,0,0,0,0,92,,0,,0,1,1910
3,BEL,1911,53.099998,44.400002,0.60042,4,,,,,,,,,14.98215675,0,0,0,0,0,98,,1,,0,0,1910
3,BEL,1912,51,21.1,0.60509998,4,,,,,,,,,15.1941185,0,0,0,0,0,105,,0,,0,1,1912
3,BEL,1913,51,21.1,0.60509998,5,,,,,,,,,15.24210262,1,0,0,1,0,100,,0,,0,0,1912
3,BEL,1914,42.799999,56.5,0.64385003,5,,,,,,,,,11.16563702,0,0,0,0,0,,,1,,0,1,1914
3,BEL,1915,42.799999,56.5,0.64385003,5,,,,,,,,,9.147109985,0,0,0,0,0,,,0,,0,0,1914
3,BEL,1916,42.799999,56.5,0.64385003,5,,,,,,,,,10.23746872,1,0,0,1,0,,,0,,0,0,1914
3,BEL,1917,42.799999,56.5,0.64385003,5,,,,,,,,,8.524681091,0,0,0,0,0,,,1,,0,0,1914
3,BEL,1918,42.799999,56.5,0.64385003,5,,,,,,,,,7.96437645,0,0,0,0,0,,,1,,0,0,1914
3,BEL,1919,89.400002,10.6,0.66973001,5,2.5999999,0,2.5999999,0,-0.021110464,0.001567986,-0.02322856,0.001361596,9.81590271,0,0,0,0,0,,0,0,,0,1,1919
3,BEL,1920,89.400002,10.6,0.66973001,8,2.5999999,0,2.5999999,0,0.008760191,0.000901204,0.009486123,-0.001364936,14.82245731,0,0,0,0,0,455,0,1,,0,0,1919
3,BEL,1921,57.900002,42.099998,0.66696,8,3,0,3,0,0.042008521,-1.64561E-05,0.045917376,-0.004309324,15.60763931,0,0,0,0,0,399,0,1,,0,1,1921
3,BEL,1922,57.900002,42.099998,0.66696,6,3,0,3,0,0.08061057,-0.001580064,0.088263988,-0.007471032,16.65679741,0,0,0,0,0,373,0,0,,0,0,1921
3,BEL,1923,57.900002,42.099998,0.66696,6,3,0,3,0,0.119821016,-0.004182057,0.131377969,-0.010160034,17.71688461,0,0,0,0,0,428,0,0,,0,0,1921
3,BEL,1924,57.900002,42.099998,0.66696,6,3,0,3,1,0.14199685,-0.007962062,0.15598909,-0.01049094,18.49853325,0,0,0,0,0,501,1,0,,0,0,1921
3,BEL,1925,36.099998,62,0.64863002,6,3.9000001,1.6,5.5,0,0.110323697,-0.012390578,0.121806649,-0.004952752,18.52251053,0,1,0,0,0,518,2,1,,0,1,1925
3,BEL,1926,36.099998,62,0.64863002,5,3.9000001,1.6,5.5,0,0.076171239,-0.015664172,0.074485235,0.011644076,18.75768661,1,0,1,0,0,618,2,1,,0,0,1925
3,BEL,1927,36.099998,62,0.64863002,5,3.9000001,1.6,5.5,0,0.073257362,-0.01399692,0.040190377,0.045281533,18.67866516,0,0,0,0,0,786,0,0,,0,0,1925
3,BEL,1928,36.099998,62,0.64863002,5,3.9000001,1.6,5.5,0,0.123112558,-0.00109663,0.033169964,0.100078553,19.93471909,0,0,0,0,0,820,0,0,,0,0,1925
3,BEL,1929,53.200001,45.700001,0.69224,5,6.3000002,1.9,8.1999998,0,0.235546137,0.031568398,0.061241426,0.172909027,20.43062592,0,0,0,0,0,875,1,0,,0,1,1929
3,BEL,1930,53.200001,45.700001,0.69224,5,6.3000002,1.9,8.1999998,1,0.400669404,0.092705324,0.126914998,0.244634276,20.738657,1,0,1,0,0,874,1,0,,0,0,1929
3,BEL,1931,53.200001,45.700001,0.69224,5,6.3000002,1.9,8.1999998,0,0.570906279,0.185970365,0.222902286,0.268450177,19.98371506,0,1,0,0,0,798,2,1,,0,0,1929
3,BEL,1932,52.799999,45.5,0.65057999,5,5.9000001,2.8,8.6999998,2,0.745477127,0.300186885,0.321608498,0.269314672,19.0060997,0,0,0,0,0,720,2,1,,0,1,1932
3,BEL,1933,52.799999,45.5,0.65057999,5,5.9000001,2.8,8.6999998,3,0.83225731,0.39442299,0.359774475,0.229233675,18.77806854,0,0,0,0,0,705,0,0,,0,0,1932
3,BEL,1934,52.799999,45.5,0.65057999,5,5.9000001,2.8,8.6999998,1,0.795623817,0.379716886,0.333587248,0.198026302,18.31826973,0,0,0,0,0,666,1,1,,0,0,1932
3,BEL,1935,52.799999,45.5,0.65057999,5,5.9000001,2.8,8.6999998,1,0.688599567,0.279777068,0.292573482,0.18883428,19.13777924,0,0,0,0,0,655,1,1,,0,0,1932
3,BEL,1936,72.199997,27,0.75659001,5,18.6,6.0999999,24.700001,1,0.547811217,0.168460878,0.232885881,0.183115128,19.72624016,0,0,0,0,0,685,0,0,,0,1,1936
3,BEL,1937,72.199997,27,0.75659001,6,18.6,6.0999999,24.700001,0,0.410613043,0.074861329,0.214768942,0.13211288,20.64610481,1,0,1,0,0,735,2,1,,0,0,1936
3,BEL,1938,72.199997,27,0.75659001,6,18.6,6.0999999,24.700001,0,0.337613074,0.001117692,0.261205421,0.0686767,20.23340988,0,0,0,0,0,761,2,1,,0,0,1936
3,BEL,1939,47.560001,51.299999,0.75252002,6,12.7,5.4000001,18.1,1,0.323721253,-0.062608573,0.360815042,0.004517689,19.40474129,0,1,0,0,0,770,0,1,,0,1,1939
3,BEL,1940,47.560001,51.299999,0.75252002,7,12.7,5.4000001,18.1,,,,,,15.92851448,0,0,0,0,0,,,0,,0,0,1939
3,BEL,1941,47.560001,51.299999,0.75252002,7,12.7,5.4000001,18.1,,,,,,13.59903622,0,0,0,0,0,,,0,,0,0,1939
